iButton_Temp,Time_Date,Object,Size,Location,id,Month,Season
30,06/01/2020 8:20,Bush,Medium,Tzeelim,1,6,Summer
32.5,06/01/2020 9:20,Bush,Medium,Tzeelim,1,6,Summer
34.5,06/01/2020 10:20,Bush,Medium,Tzeelim,1,6,Summer
39,06/01/2020 11:20,Bush,Medium,Tzeelim,1,6,Summer
45,06/01/2020 12:20,Bush,Medium,Tzeelim,1,6,Summer
46.5,06/01/2020 13:20,Bush,Medium,Tzeelim,1,6,Summer
45.5,06/01/2020 14:20,Bush,Medium,Tzeelim,1,6,Summer
42.5,06/01/2020 15:20,Bush,Medium,Tzeelim,1,6,Summer
39.5,06/01/2020 16:20,Bush,Medium,Tzeelim,1,6,Summer
37.5,06/01/2020 17:20,Bush,Medium,Tzeelim,1,6,Summer
35.5,06/01/2020 18:20,Bush,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 19:20,Bush,Medium,Tzeelim,1,6,Summer
32.5,06/01/2020 20:20,Bush,Medium,Tzeelim,1,6,Summer
31.5,06/01/2020 21:20,Bush,Medium,Tzeelim,1,6,Summer
30.5,06/01/2020 22:20,Bush,Medium,Tzeelim,1,6,Summer
30,06/01/2020 23:20,Bush,Medium,Tzeelim,1,6,Summer
29.5,06/02/2020 0:20,Bush,Medium,Tzeelim,1,6,Summer
29.5,06/02/2020 1:20,Bush,Medium,Tzeelim,1,6,Summer
28.5,06/02/2020 2:20,Bush,Medium,Tzeelim,1,6,Summer
28,06/02/2020 3:20,Bush,Medium,Tzeelim,1,6,Summer
27.5,06/02/2020 4:20,Bush,Medium,Tzeelim,1,6,Summer
27,06/02/2020 5:20,Bush,Medium,Tzeelim,1,6,Summer
27,06/02/2020 6:20,Bush,Medium,Tzeelim,1,6,Summer
28.5,06/02/2020 7:20,Bush,Medium,Tzeelim,1,6,Summer
31.5,06/02/2020 8:20,Bush,Medium,Tzeelim,1,6,Summer
36,06/02/2020 9:20,Bush,Medium,Tzeelim,1,6,Summer
41.5,06/02/2020 10:20,Bush,Medium,Tzeelim,1,6,Summer
46,06/02/2020 11:20,Bush,Medium,Tzeelim,1,6,Summer
49.5,06/02/2020 12:20,Bush,Medium,Tzeelim,1,6,Summer
51,06/02/2020 13:20,Bush,Medium,Tzeelim,1,6,Summer
45.5,06/02/2020 14:20,Bush,Medium,Tzeelim,1,6,Summer
40,06/02/2020 15:20,Bush,Medium,Tzeelim,1,6,Summer
38.5,06/02/2020 16:20,Bush,Medium,Tzeelim,1,6,Summer
36,06/02/2020 17:20,Bush,Medium,Tzeelim,1,6,Summer
26,06/01/2020 0:22,Bush,Medium,Mishmar,2,6,Summer
25.5,06/01/2020 1:22,Bush,Medium,Mishmar,2,6,Summer
25,06/01/2020 2:22,Bush,Medium,Mishmar,2,6,Summer
25,06/01/2020 3:22,Bush,Medium,Mishmar,2,6,Summer
24.5,06/01/2020 4:22,Bush,Medium,Mishmar,2,6,Summer
24,06/01/2020 5:22,Bush,Medium,Mishmar,2,6,Summer
24.5,06/01/2020 6:22,Bush,Medium,Mishmar,2,6,Summer
27,06/01/2020 7:22,Bush,Medium,Mishmar,2,6,Summer
34,06/01/2020 8:22,Bush,Medium,Mishmar,2,6,Summer
33.5,06/01/2020 9:22,Bush,Medium,Mishmar,2,6,Summer
32.5,06/01/2020 10:22,Bush,Medium,Mishmar,2,6,Summer
35.5,06/01/2020 11:22,Bush,Medium,Mishmar,2,6,Summer
37,06/01/2020 12:22,Bush,Medium,Mishmar,2,6,Summer
37,06/01/2020 13:22,Bush,Medium,Mishmar,2,6,Summer
38,06/01/2020 14:22,Bush,Medium,Mishmar,2,6,Summer
41.5,06/01/2020 15:22,Bush,Medium,Mishmar,2,6,Summer
42.5,06/01/2020 16:22,Bush,Medium,Mishmar,2,6,Summer
41.5,06/01/2020 17:22,Bush,Medium,Mishmar,2,6,Summer
40,06/01/2020 18:22,Bush,Medium,Mishmar,2,6,Summer
34,06/01/2020 19:22,Bush,Medium,Mishmar,2,6,Summer
32,06/01/2020 20:22,Bush,Medium,Mishmar,2,6,Summer
31,06/01/2020 21:22,Bush,Medium,Mishmar,2,6,Summer
30,06/01/2020 22:22,Bush,Medium,Mishmar,2,6,Summer
29.5,06/01/2020 23:22,Bush,Medium,Mishmar,2,6,Summer
28.5,06/02/2020 0:22,Bush,Medium,Mishmar,2,6,Summer
28,06/02/2020 1:22,Bush,Medium,Mishmar,2,6,Summer
27.5,06/02/2020 2:22,Bush,Medium,Mishmar,2,6,Summer
27,06/02/2020 3:22,Bush,Medium,Mishmar,2,6,Summer
26,06/02/2020 4:22,Bush,Medium,Mishmar,2,6,Summer
25.5,06/02/2020 5:22,Bush,Medium,Mishmar,2,6,Summer
26.5,06/02/2020 6:22,Bush,Medium,Mishmar,2,6,Summer
29,06/02/2020 7:22,Bush,Medium,Mishmar,2,6,Summer
34.5,06/02/2020 8:22,Bush,Medium,Mishmar,2,6,Summer
35.5,06/02/2020 9:22,Bush,Medium,Mishmar,2,6,Summer
35,06/02/2020 10:22,Bush,Medium,Mishmar,2,6,Summer
37.5,06/02/2020 11:22,Bush,Medium,Mishmar,2,6,Summer
40,06/02/2020 12:22,Bush,Medium,Mishmar,2,6,Summer
42,06/02/2020 13:22,Bush,Medium,Mishmar,2,6,Summer
42,06/02/2020 14:22,Bush,Medium,Mishmar,2,6,Summer
39,06/02/2020 15:22,Bush,Medium,Mishmar,2,6,Summer
41,06/02/2020 16:22,Bush,Medium,Mishmar,2,6,Summer
37.5,06/02/2020 17:22,Bush,Medium,Mishmar,2,6,Summer
35.5,06/02/2020 18:22,Bush,Medium,Mishmar,2,6,Summer
26.5,06/01/2020 0:23,Bush,Medium,Tzeelim,2,6,Summer
26,06/01/2020 1:23,Bush,Medium,Tzeelim,2,6,Summer
25.5,06/01/2020 2:23,Bush,Medium,Tzeelim,2,6,Summer
25,06/01/2020 3:23,Bush,Medium,Tzeelim,2,6,Summer
24,06/01/2020 4:23,Bush,Medium,Tzeelim,2,6,Summer
24,06/01/2020 5:23,Bush,Medium,Tzeelim,2,6,Summer
24,06/01/2020 6:23,Bush,Medium,Tzeelim,2,6,Summer
25,06/01/2020 7:23,Bush,Medium,Tzeelim,2,6,Summer
28.5,06/01/2020 8:23,Bush,Medium,Tzeelim,2,6,Summer
31,06/01/2020 9:23,Bush,Medium,Tzeelim,2,6,Summer
40.5,06/01/2020 10:23,Bush,Medium,Tzeelim,2,6,Summer
45.5,06/01/2020 11:23,Bush,Medium,Tzeelim,2,6,Summer
43,06/01/2020 12:23,Bush,Medium,Tzeelim,2,6,Summer
39.5,06/01/2020 13:23,Bush,Medium,Tzeelim,2,6,Summer
39,06/01/2020 14:23,Bush,Medium,Tzeelim,2,6,Summer
37.5,06/01/2020 15:23,Bush,Medium,Tzeelim,2,6,Summer
36,06/01/2020 16:23,Bush,Medium,Tzeelim,2,6,Summer
35,06/01/2020 17:23,Bush,Medium,Tzeelim,2,6,Summer
34,06/01/2020 18:23,Bush,Medium,Tzeelim,2,6,Summer
32,06/01/2020 19:23,Bush,Medium,Tzeelim,2,6,Summer
31,06/01/2020 20:23,Bush,Medium,Tzeelim,2,6,Summer
30.5,06/01/2020 21:23,Bush,Medium,Tzeelim,2,6,Summer
29,06/01/2020 22:23,Bush,Medium,Tzeelim,2,6,Summer
29,06/01/2020 23:23,Bush,Medium,Tzeelim,2,6,Summer
28.5,06/02/2020 0:23,Bush,Medium,Tzeelim,2,6,Summer
28,06/02/2020 1:23,Bush,Medium,Tzeelim,2,6,Summer
27,06/02/2020 2:23,Bush,Medium,Tzeelim,2,6,Summer
26.5,06/02/2020 3:23,Bush,Medium,Tzeelim,2,6,Summer
26,06/02/2020 4:23,Bush,Medium,Tzeelim,2,6,Summer
25.5,06/02/2020 5:23,Bush,Medium,Tzeelim,2,6,Summer
25.5,06/02/2020 6:23,Bush,Medium,Tzeelim,2,6,Summer
28.5,06/02/2020 7:23,Bush,Medium,Tzeelim,2,6,Summer
31.5,06/02/2020 8:23,Bush,Medium,Tzeelim,2,6,Summer
34.5,06/02/2020 9:23,Bush,Medium,Tzeelim,2,6,Summer
43,06/02/2020 10:23,Bush,Medium,Tzeelim,2,6,Summer
46.5,06/02/2020 11:23,Bush,Medium,Tzeelim,2,6,Summer
44.5,06/02/2020 12:23,Bush,Medium,Tzeelim,2,6,Summer
43.5,06/02/2020 13:23,Bush,Medium,Tzeelim,2,6,Summer
40,06/02/2020 14:23,Bush,Medium,Tzeelim,2,6,Summer
36,06/02/2020 15:23,Bush,Medium,Tzeelim,2,6,Summer
35.5,06/02/2020 16:23,Bush,Medium,Tzeelim,2,6,Summer
34,06/02/2020 17:23,Bush,Medium,Tzeelim,2,6,Summer
28.5,06/01/2020 0:06,Rock,Medium,Mishmar,1,6,Summer
29,06/01/2020 1:06,Rock,Medium,Mishmar,1,6,Summer
29,06/01/2020 2:06,Rock,Medium,Mishmar,1,6,Summer
29,06/01/2020 3:06,Rock,Medium,Mishmar,1,6,Summer
27.5,06/01/2020 4:06,Rock,Medium,Mishmar,1,6,Summer
27,06/01/2020 5:06,Rock,Medium,Mishmar,1,6,Summer
27,06/01/2020 6:06,Rock,Medium,Mishmar,1,6,Summer
28,06/01/2020 7:06,Rock,Medium,Mishmar,1,6,Summer
28,06/01/2020 8:06,Rock,Medium,Mishmar,1,6,Summer
28.5,06/01/2020 9:06,Rock,Medium,Mishmar,1,6,Summer
28.5,06/01/2020 10:06,Rock,Medium,Mishmar,1,6,Summer
29.5,06/01/2020 11:06,Rock,Medium,Mishmar,1,6,Summer
30,06/01/2020 12:06,Rock,Medium,Mishmar,1,6,Summer
31,06/01/2020 13:06,Rock,Medium,Mishmar,1,6,Summer
32.5,06/01/2020 14:06,Rock,Medium,Mishmar,1,6,Summer
33.5,06/01/2020 15:06,Rock,Medium,Mishmar,1,6,Summer
34.5,06/01/2020 16:06,Rock,Medium,Mishmar,1,6,Summer
34.5,06/01/2020 17:06,Rock,Medium,Mishmar,1,6,Summer
35,06/01/2020 18:06,Rock,Medium,Mishmar,1,6,Summer
34.5,06/01/2020 19:06,Rock,Medium,Mishmar,1,6,Summer
34.5,06/01/2020 20:06,Rock,Medium,Mishmar,1,6,Summer
34,06/01/2020 21:06,Rock,Medium,Mishmar,1,6,Summer
33.5,06/01/2020 22:06,Rock,Medium,Mishmar,1,6,Summer
32.5,06/01/2020 23:06,Rock,Medium,Mishmar,1,6,Summer
32.5,06/02/2020 0:06,Rock,Medium,Mishmar,1,6,Summer
31,06/02/2020 1:06,Rock,Medium,Mishmar,1,6,Summer
30.5,06/02/2020 2:06,Rock,Medium,Mishmar,1,6,Summer
31,06/02/2020 3:06,Rock,Medium,Mishmar,1,6,Summer
30.5,06/02/2020 4:06,Rock,Medium,Mishmar,1,6,Summer
30.5,06/02/2020 5:06,Rock,Medium,Mishmar,1,6,Summer
30,06/02/2020 6:06,Rock,Medium,Mishmar,1,6,Summer
30,06/02/2020 7:06,Rock,Medium,Mishmar,1,6,Summer
30,06/02/2020 8:06,Rock,Medium,Mishmar,1,6,Summer
30.5,06/02/2020 9:06,Rock,Medium,Mishmar,1,6,Summer
31,06/02/2020 10:06,Rock,Medium,Mishmar,1,6,Summer
32,06/02/2020 11:06,Rock,Medium,Mishmar,1,6,Summer
33,06/02/2020 12:06,Rock,Medium,Mishmar,1,6,Summer
34,06/02/2020 13:06,Rock,Medium,Mishmar,1,6,Summer
37,06/02/2020 14:06,Rock,Medium,Mishmar,1,6,Summer
36.5,06/02/2020 15:06,Rock,Medium,Mishmar,1,6,Summer
36.5,06/02/2020 16:06,Rock,Medium,Mishmar,1,6,Summer
35,06/02/2020 17:06,Rock,Medium,Mishmar,1,6,Summer
34,06/02/2020 18:06,Rock,Medium,Mishmar,1,6,Summer
28,06/01/2020 0:09,Rock,Medium,Tzeelim,1,6,Summer
29,06/01/2020 1:09,Rock,Medium,Tzeelim,1,6,Summer
28.5,06/01/2020 2:09,Rock,Medium,Tzeelim,1,6,Summer
28.5,06/01/2020 3:09,Rock,Medium,Tzeelim,1,6,Summer
28.5,06/01/2020 4:09,Rock,Medium,Tzeelim,1,6,Summer
27.5,06/01/2020 5:09,Rock,Medium,Tzeelim,1,6,Summer
27.5,06/01/2020 6:09,Rock,Medium,Tzeelim,1,6,Summer
28,06/01/2020 7:09,Rock,Medium,Tzeelim,1,6,Summer
28.5,06/01/2020 8:09,Rock,Medium,Tzeelim,1,6,Summer
29.5,06/01/2020 9:09,Rock,Medium,Tzeelim,1,6,Summer
30.5,06/01/2020 10:09,Rock,Medium,Tzeelim,1,6,Summer
31,06/01/2020 11:09,Rock,Medium,Tzeelim,1,6,Summer
31.5,06/01/2020 12:09,Rock,Medium,Tzeelim,1,6,Summer
32,06/01/2020 13:09,Rock,Medium,Tzeelim,1,6,Summer
32.5,06/01/2020 14:09,Rock,Medium,Tzeelim,1,6,Summer
33,06/01/2020 15:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 16:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 17:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 18:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 19:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/01/2020 20:09,Rock,Medium,Tzeelim,1,6,Summer
33,06/01/2020 21:09,Rock,Medium,Tzeelim,1,6,Summer
33,06/01/2020 22:09,Rock,Medium,Tzeelim,1,6,Summer
32,06/01/2020 23:09,Rock,Medium,Tzeelim,1,6,Summer
32,06/02/2020 0:09,Rock,Medium,Tzeelim,1,6,Summer
31.5,06/02/2020 1:09,Rock,Medium,Tzeelim,1,6,Summer
31.5,06/02/2020 2:09,Rock,Medium,Tzeelim,1,6,Summer
31.5,06/02/2020 3:09,Rock,Medium,Tzeelim,1,6,Summer
31,06/02/2020 4:09,Rock,Medium,Tzeelim,1,6,Summer
31,06/02/2020 5:09,Rock,Medium,Tzeelim,1,6,Summer
30.5,06/02/2020 6:09,Rock,Medium,Tzeelim,1,6,Summer
30.5,06/02/2020 7:09,Rock,Medium,Tzeelim,1,6,Summer
31,06/02/2020 8:09,Rock,Medium,Tzeelim,1,6,Summer
32,06/02/2020 9:09,Rock,Medium,Tzeelim,1,6,Summer
33,06/02/2020 10:09,Rock,Medium,Tzeelim,1,6,Summer
33.5,06/02/2020 11:09,Rock,Medium,Tzeelim,1,6,Summer
34.5,06/02/2020 12:09,Rock,Medium,Tzeelim,1,6,Summer
35.5,06/02/2020 13:09,Rock,Medium,Tzeelim,1,6,Summer
36.5,06/02/2020 14:09,Rock,Medium,Tzeelim,1,6,Summer
36,06/02/2020 15:09,Rock,Medium,Tzeelim,1,6,Summer
36,06/02/2020 16:09,Rock,Medium,Tzeelim,1,6,Summer
35,06/02/2020 17:09,Rock,Medium,Tzeelim,1,6,Summer
27.5,06/01/2020 0:09,Rock,Medium,Mishmar,2,6,Summer
28,06/01/2020 1:09,Rock,Medium,Mishmar,2,6,Summer
28.5,06/01/2020 2:09,Rock,Medium,Mishmar,2,6,Summer
28.5,06/01/2020 3:09,Rock,Medium,Mishmar,2,6,Summer
26.5,06/01/2020 4:09,Rock,Medium,Mishmar,2,6,Summer
26,06/01/2020 5:09,Rock,Medium,Mishmar,2,6,Summer
26,06/01/2020 6:09,Rock,Medium,Mishmar,2,6,Summer
27,06/01/2020 7:09,Rock,Medium,Mishmar,2,6,Summer
27,06/01/2020 8:09,Rock,Medium,Mishmar,2,6,Summer
28,06/01/2020 9:09,Rock,Medium,Mishmar,2,6,Summer
28.5,06/01/2020 10:09,Rock,Medium,Mishmar,2,6,Summer
30,06/01/2020 11:09,Rock,Medium,Mishmar,2,6,Summer
31,06/01/2020 12:09,Rock,Medium,Mishmar,2,6,Summer
33,06/01/2020 13:09,Rock,Medium,Mishmar,2,6,Summer
35,06/01/2020 14:09,Rock,Medium,Mishmar,2,6,Summer
36,06/01/2020 15:09,Rock,Medium,Mishmar,2,6,Summer
39,06/01/2020 16:09,Rock,Medium,Mishmar,2,6,Summer
38.5,06/01/2020 17:09,Rock,Medium,Mishmar,2,6,Summer
37.5,06/01/2020 18:09,Rock,Medium,Mishmar,2,6,Summer
36.5,06/01/2020 19:09,Rock,Medium,Mishmar,2,6,Summer
36,06/01/2020 20:09,Rock,Medium,Mishmar,2,6,Summer
35,06/01/2020 21:09,Rock,Medium,Mishmar,2,6,Summer
34,06/01/2020 22:09,Rock,Medium,Mishmar,2,6,Summer
32,06/01/2020 23:09,Rock,Medium,Mishmar,2,6,Summer
32.5,06/02/2020 0:09,Rock,Medium,Mishmar,2,6,Summer
30,06/02/2020 1:09,Rock,Medium,Mishmar,2,6,Summer
30,06/02/2020 2:09,Rock,Medium,Mishmar,2,6,Summer
30.5,06/02/2020 3:09,Rock,Medium,Mishmar,2,6,Summer
30.5,06/02/2020 4:09,Rock,Medium,Mishmar,2,6,Summer
30,06/02/2020 5:09,Rock,Medium,Mishmar,2,6,Summer
29,06/02/2020 6:09,Rock,Medium,Mishmar,2,6,Summer
29.5,06/02/2020 7:09,Rock,Medium,Mishmar,2,6,Summer
29.5,06/02/2020 8:09,Rock,Medium,Mishmar,2,6,Summer
30.5,06/02/2020 9:09,Rock,Medium,Mishmar,2,6,Summer
31.5,06/02/2020 10:09,Rock,Medium,Mishmar,2,6,Summer
33,06/02/2020 11:09,Rock,Medium,Mishmar,2,6,Summer
34.5,06/02/2020 12:09,Rock,Medium,Mishmar,2,6,Summer
36.5,06/02/2020 13:09,Rock,Medium,Mishmar,2,6,Summer
39,06/02/2020 14:09,Rock,Medium,Mishmar,2,6,Summer
37.5,06/02/2020 15:09,Rock,Medium,Mishmar,2,6,Summer
38.5,06/02/2020 16:09,Rock,Medium,Mishmar,2,6,Summer
36,06/02/2020 17:09,Rock,Medium,Mishmar,2,6,Summer
34.5,06/02/2020 18:09,Rock,Medium,Mishmar,2,6,Summer
25.5,06/01/2020 0:11,Rock,Medium,Tzeelim,2,6,Summer
27,06/01/2020 1:11,Rock,Medium,Tzeelim,2,6,Summer
27,06/01/2020 2:11,Rock,Medium,Tzeelim,2,6,Summer
26.5,06/01/2020 3:11,Rock,Medium,Tzeelim,2,6,Summer
26.5,06/01/2020 4:11,Rock,Medium,Tzeelim,2,6,Summer
25.5,06/01/2020 5:11,Rock,Medium,Tzeelim,2,6,Summer
25.5,06/01/2020 6:11,Rock,Medium,Tzeelim,2,6,Summer
27,06/01/2020 7:11,Rock,Medium,Tzeelim,2,6,Summer
28.5,06/01/2020 8:11,Rock,Medium,Tzeelim,2,6,Summer
30.5,06/01/2020 9:11,Rock,Medium,Tzeelim,2,6,Summer
30.5,06/01/2020 10:11,Rock,Medium,Tzeelim,2,6,Summer
31,06/01/2020 11:11,Rock,Medium,Tzeelim,2,6,Summer
31.5,06/01/2020 12:11,Rock,Medium,Tzeelim,2,6,Summer
33,06/01/2020 13:11,Rock,Medium,Tzeelim,2,6,Summer
33.5,06/01/2020 14:11,Rock,Medium,Tzeelim,2,6,Summer
34.5,06/01/2020 15:11,Rock,Medium,Tzeelim,2,6,Summer
34,06/01/2020 16:11,Rock,Medium,Tzeelim,2,6,Summer
34,06/01/2020 17:11,Rock,Medium,Tzeelim,2,6,Summer
34,06/01/2020 18:11,Rock,Medium,Tzeelim,2,6,Summer
33,06/01/2020 19:11,Rock,Medium,Tzeelim,2,6,Summer
32.5,06/01/2020 20:11,Rock,Medium,Tzeelim,2,6,Summer
32,06/01/2020 21:11,Rock,Medium,Tzeelim,2,6,Summer
31,06/01/2020 22:11,Rock,Medium,Tzeelim,2,6,Summer
29.5,06/01/2020 23:11,Rock,Medium,Tzeelim,2,6,Summer
30,06/02/2020 0:11,Rock,Medium,Tzeelim,2,6,Summer
29.5,06/02/2020 1:11,Rock,Medium,Tzeelim,2,6,Summer
29,06/02/2020 2:11,Rock,Medium,Tzeelim,2,6,Summer
29,06/02/2020 3:11,Rock,Medium,Tzeelim,2,6,Summer
28.5,06/02/2020 4:11,Rock,Medium,Tzeelim,2,6,Summer
28,06/02/2020 5:11,Rock,Medium,Tzeelim,2,6,Summer
28,06/02/2020 6:11,Rock,Medium,Tzeelim,2,6,Summer
28.5,06/02/2020 7:11,Rock,Medium,Tzeelim,2,6,Summer
30,06/02/2020 8:11,Rock,Medium,Tzeelim,2,6,Summer
32,06/02/2020 9:11,Rock,Medium,Tzeelim,2,6,Summer
33.5,06/02/2020 10:11,Rock,Medium,Tzeelim,2,6,Summer
34,06/02/2020 11:11,Rock,Medium,Tzeelim,2,6,Summer
36,06/02/2020 12:11,Rock,Medium,Tzeelim,2,6,Summer
37.5,06/02/2020 13:11,Rock,Medium,Tzeelim,2,6,Summer
38,06/02/2020 14:11,Rock,Medium,Tzeelim,2,6,Summer
36.5,06/02/2020 15:11,Rock,Medium,Tzeelim,2,6,Summer
36.5,06/02/2020 16:11,Rock,Medium,Tzeelim,2,6,Summer
35.5,06/02/2020 17:11,Rock,Medium,Tzeelim,2,6,Summer
27,06/01/2020 0:16,Bush,Small,Mishamr,1,6,Summer
26,06/01/2020 1:16,Bush,Small,Mishamr,1,6,Summer
25,06/01/2020 2:16,Bush,Small,Mishamr,1,6,Summer
24.5,06/01/2020 3:16,Bush,Small,Mishamr,1,6,Summer
24,06/01/2020 4:16,Bush,Small,Mishamr,1,6,Summer
23.5,06/01/2020 5:16,Bush,Small,Mishamr,1,6,Summer
24.5,06/01/2020 6:16,Bush,Small,Mishamr,1,6,Summer
28.5,06/01/2020 7:16,Bush,Small,Mishamr,1,6,Summer
33.5,06/01/2020 8:16,Bush,Small,Mishamr,1,6,Summer
36.5,06/01/2020 9:16,Bush,Small,Mishamr,1,6,Summer
42.5,06/01/2020 10:16,Bush,Small,Mishamr,1,6,Summer
45.5,06/01/2020 11:16,Bush,Small,Mishamr,1,6,Summer
50.5,06/01/2020 12:16,Bush,Small,Mishamr,1,6,Summer
51.5,06/01/2020 13:16,Bush,Small,Mishamr,1,6,Summer
56,06/01/2020 14:16,Bush,Small,Mishamr,1,6,Summer
53,06/01/2020 15:16,Bush,Small,Mishamr,1,6,Summer
52.5,06/01/2020 16:16,Bush,Small,Mishamr,1,6,Summer
48,06/01/2020 17:16,Bush,Small,Mishamr,1,6,Summer
42.5,06/01/2020 18:16,Bush,Small,Mishamr,1,6,Summer
35.5,06/01/2020 19:16,Bush,Small,Mishamr,1,6,Summer
32.5,06/01/2020 20:16,Bush,Small,Mishamr,1,6,Summer
31,06/01/2020 21:16,Bush,Small,Mishamr,1,6,Summer
29.5,06/01/2020 22:16,Bush,Small,Mishamr,1,6,Summer
29.5,06/01/2020 23:16,Bush,Small,Mishamr,1,6,Summer
28,06/02/2020 0:16,Bush,Small,Mishamr,1,6,Summer
28,06/02/2020 1:16,Bush,Small,Mishamr,1,6,Summer
27,06/02/2020 2:16,Bush,Small,Mishamr,1,6,Summer
26,06/02/2020 3:16,Bush,Small,Mishamr,1,6,Summer
25,06/02/2020 4:16,Bush,Small,Mishamr,1,6,Summer
25,06/02/2020 5:16,Bush,Small,Mishamr,1,6,Summer
26,06/02/2020 6:16,Bush,Small,Mishamr,1,6,Summer
30,06/02/2020 7:16,Bush,Small,Mishamr,1,6,Summer
34,06/02/2020 8:16,Bush,Small,Mishamr,1,6,Summer
40,06/02/2020 9:16,Bush,Small,Mishamr,1,6,Summer
43.5,06/02/2020 10:16,Bush,Small,Mishamr,1,6,Summer
47,06/02/2020 11:16,Bush,Small,Mishamr,1,6,Summer
53,06/02/2020 12:16,Bush,Small,Mishamr,1,6,Summer
56.5,06/02/2020 13:16,Bush,Small,Mishamr,1,6,Summer
47,06/02/2020 14:16,Bush,Small,Mishamr,1,6,Summer
41,06/02/2020 15:16,Bush,Small,Mishamr,1,6,Summer
44,06/02/2020 16:16,Bush,Small,Mishamr,1,6,Summer
38.5,06/02/2020 17:16,Bush,Small,Mishamr,1,6,Summer
35.5,06/02/2020 18:16,Bush,Small,Mishamr,1,6,Summer
27,06/01/2020 0:18,Bush,Small,Tzeelim,1,6,Summer
26.5,06/01/2020 1:18,Bush,Small,Tzeelim,1,6,Summer
25.5,06/01/2020 2:18,Bush,Small,Tzeelim,1,6,Summer
25,06/01/2020 3:18,Bush,Small,Tzeelim,1,6,Summer
24.5,06/01/2020 4:18,Bush,Small,Tzeelim,1,6,Summer
24,06/01/2020 5:18,Bush,Small,Tzeelim,1,6,Summer
24,06/01/2020 6:18,Bush,Small,Tzeelim,1,6,Summer
25.5,06/01/2020 7:18,Bush,Small,Tzeelim,1,6,Summer
28.5,06/01/2020 8:18,Bush,Small,Tzeelim,1,6,Summer
31,06/01/2020 9:18,Bush,Small,Tzeelim,1,6,Summer
34.5,06/01/2020 10:18,Bush,Small,Tzeelim,1,6,Summer
37.5,06/01/2020 11:18,Bush,Small,Tzeelim,1,6,Summer
40.5,06/01/2020 12:18,Bush,Small,Tzeelim,1,6,Summer
44.5,06/01/2020 13:18,Bush,Small,Tzeelim,1,6,Summer
45.5,06/01/2020 14:18,Bush,Small,Tzeelim,1,6,Summer
45,06/01/2020 15:18,Bush,Small,Tzeelim,1,6,Summer
43.5,06/01/2020 16:18,Bush,Small,Tzeelim,1,6,Summer
41.5,06/01/2020 17:18,Bush,Small,Tzeelim,1,6,Summer
40,06/01/2020 18:18,Bush,Small,Tzeelim,1,6,Summer
36,06/01/2020 19:18,Bush,Small,Tzeelim,1,6,Summer
33,06/01/2020 20:18,Bush,Small,Tzeelim,1,6,Summer
32,06/01/2020 21:18,Bush,Small,Tzeelim,1,6,Summer
30.5,06/01/2020 22:18,Bush,Small,Tzeelim,1,6,Summer
30,06/01/2020 23:18,Bush,Small,Tzeelim,1,6,Summer
29.5,06/02/2020 0:18,Bush,Small,Tzeelim,1,6,Summer
29,06/02/2020 1:18,Bush,Small,Tzeelim,1,6,Summer
27.5,06/02/2020 2:18,Bush,Small,Tzeelim,1,6,Summer
27,06/02/2020 3:18,Bush,Small,Tzeelim,1,6,Summer
26.5,06/02/2020 4:18,Bush,Small,Tzeelim,1,6,Summer
26,06/02/2020 5:18,Bush,Small,Tzeelim,1,6,Summer
26,06/02/2020 6:18,Bush,Small,Tzeelim,1,6,Summer
28,06/02/2020 7:18,Bush,Small,Tzeelim,1,6,Summer
31,06/02/2020 8:18,Bush,Small,Tzeelim,1,6,Summer
34,06/02/2020 9:18,Bush,Small,Tzeelim,1,6,Summer
37.5,06/02/2020 10:18,Bush,Small,Tzeelim,1,6,Summer
40.5,06/02/2020 11:18,Bush,Small,Tzeelim,1,6,Summer
44.5,06/02/2020 12:18,Bush,Small,Tzeelim,1,6,Summer
47.5,06/02/2020 13:18,Bush,Small,Tzeelim,1,6,Summer
42.5,06/02/2020 14:18,Bush,Small,Tzeelim,1,6,Summer
38.5,06/02/2020 15:18,Bush,Small,Tzeelim,1,6,Summer
38.5,06/02/2020 16:18,Bush,Small,Tzeelim,1,6,Summer
36,06/02/2020 17:18,Bush,Small,Tzeelim,1,6,Summer
27.5,06/01/2020 0:19,Bush,Small,Mishamr,2,6,Summer
27.5,06/01/2020 1:19,Bush,Small,Mishamr,2,6,Summer
27.5,06/01/2020 2:19,Bush,Small,Mishamr,2,6,Summer
27,06/01/2020 3:19,Bush,Small,Mishamr,2,6,Summer
26.5,06/01/2020 4:19,Bush,Small,Mishamr,2,6,Summer
25.5,06/01/2020 5:19,Bush,Small,Mishamr,2,6,Summer
25.5,06/01/2020 6:19,Bush,Small,Mishamr,2,6,Summer
27.5,06/01/2020 7:19,Bush,Small,Mishamr,2,6,Summer
30,06/01/2020 8:19,Bush,Small,Mishamr,2,6,Summer
31,06/01/2020 9:19,Bush,Small,Mishamr,2,6,Summer
